Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Postal_Code,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin,Year_Month,Year,Month,Shipping_Days
2017-04-15,2017-04-17,Second Class,Corporate,Los Angeles,California,90049,West,Office Supplies,Paper,Xerox 1883,79.14,3,0.0,36.4044,46.0,2017-04,2017,4,2
2017-06-10,2017-06-14,Standard Class,Corporate,New York City,New York,10011,East,Office Supplies,Art,Prang Dustless Chalk Sticks,8.4,5,0.0,4.2,50.0,2017-06,2017,6,4
2017-09-01,2017-09-01,Same Day,Consumer,Detroit,Michigan,48205,Central,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0.0,134.5302,27.0,2017-09,2017,9,0
2014-06-14,2014-06-20,Standard Class,Home Office,Detroit,Michigan,48234,Central,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0.0,57.4938,27.0,2014-06,2014,6,6
2017-05-18,2017-05-22,Second Class,Home Office,Springfield,Missouri,65807,Central,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,197.9208,28.000000000000004,2017-05,2017,5,4
2017-05-18,2017-05-22,Second Class,Home Office,Springfield,Missouri,65807,Central,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0.0,2.299,2.0,2017-05,2017,5,4
2017-05-18,2017-05-22,Second Class,Home Office,Springfield,Missouri,65807,Central,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,0.0,20.7312,48.00000000000001,2017-05,2017,5,4
2017-09-12,2017-09-17,Second Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,0.0,79.8912,48.0,2017-09,2017,9,5
2016-06-21,2016-06-26,Standard Class,Consumer,New York City,New York,10011,East,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,0.2,12.796,35.0,2016-06,2016,6,5
2016-06-21,2016-06-26,Standard Class,Consumer,New York City,New York,10011,East,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,0.2,60.4968,32.5,2016-06,2016,6,5
2016-06-21,2016-06-26,Standard Class,Consumer,New York City,New York,10011,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,-12.5,2016-06,2016,6,5
2014-11-26,2014-12-01,Standard Class,Home Office,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,49.0,2014-11,2014,11,5
2017-03-19,2017-03-22,Second Class,Consumer,Fresno,California,93727,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184,35.0,2017-03,2017,3,3
2017-03-19,2017-03-22,Second Class,Consumer,Fresno,California,93727,West,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,1.25,2017-03,2017,3,3
2017-03-19,2017-03-22,Second Class,Consumer,Fresno,California,93727,West,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0.0,12.6813,41.0,2017-03,2017,3,3
2017-03-19,2017-03-22,Second Class,Consumer,Fresno,California,93727,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,0.2,9.2799,33.75,2017-03,2017,3,3
2014-10-18,2014-10-22,Standard Class,Corporate,Texarkana,Arkansas,71854,South,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0.0,145.2816,24.0,2014-10,2014,10,4
2017-08-22,2017-08-23,First Class,Consumer,San Francisco,California,94110,West,Furniture,Tables,Hon Racetrack Conference Tables,210.008,1,0.2,2.6251,1.25,2017-08,2017,8,1
2016-11-19,2016-11-22,First Class,Corporate,Indianapolis,Indiana,46203,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3,0.0,15.9384,28.999999999999996,2016-11,2016,11,3
2014-09-20,2014-09-24,Standard Class,Consumer,Columbia,Maryland,21044,East,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0.0,50.9082,31.0,2014-09,2014,9,4
2014-09-20,2014-09-24,Standard Class,Consumer,Columbia,Maryland,21044,East,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0.0,36.294,10.0,2014-09,2014,9,4
2014-09-20,2014-09-24,Standard Class,Consumer,Columbia,Maryland,21044,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,0.0,26.3912,44.00000000000001,2014-09,2014,9,4
2016-09-11,2016-09-17,Standard Class,Consumer,San Jose,California,95123,West,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,0.0,6.6588,2.0,2016-09,2016,9,6
2016-09-11,2016-09-17,Standard Class,Consumer,San Jose,California,95123,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2,0.2,12.9584,32.49999999999999,2016-09,2016,9,6
2016-09-23,2016-09-26,Second Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0.0,3.6936,27.0,2016-09,2016,9,3
2017-08-04,2017-08-08,Standard Class,Corporate,Carrollton,Texas,75007,Central,Office Supplies,Binders,Avery Durable Poly Binders,3.318,3,0.8,-5.6406,-170.0,2017-08,2017,8,4
2016-07-25,2016-07-26,First Class,Home Office,Arlington,Virginia,22204,South,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0.0,4.8024,46.0,2016-07,2016,7,1
2016-08-02,2016-08-04,Second Class,Corporate,Los Angeles,California,90032,West,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522,11.25,2016-08,2016,8,2
2016-08-02,2016-08-04,Second Class,Corporate,Los Angeles,California,90032,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,3,0.2,33.3576,10.0,2016-08,2016,8,2
2016-08-02,2016-08-04,Second Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,0.2,4.704,37.49999999999999,2016-08,2016,8,2
2015-05-21,2015-05-27,Standard Class,Consumer,Frankfort,Illinois,60423,Central,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584,-254.99999999999997,2015-05,2015,5,6
2017-11-03,2017-11-05,Second Class,Consumer,Seattle,Washington,98105,West,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3,0.0,10.875,25.0,2017-11,2017,11,2
2015-04-16,2015-04-21,Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Fasteners,Staples,12.576,4,0.2,4.0872,32.5,2015-04,2015,4,5
2016-12-12,2016-12-18,Standard Class,Consumer,Columbus,Georgia,31907,South,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0.0,19.996,8.0,2016-12,2016,12,6
2016-12-12,2016-12-18,Standard Class,Consumer,Columbus,Georgia,31907,South,Office Supplies,Paper,Xerox 1907,49.12,4,0.0,23.0864,47.0,2016-12,2016,12,6
2015-10-30,2015-11-02,First Class,Consumer,Virginia Beach,Virginia,23464,South,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,3,0.0,53.0439,29.000000000000004,2015-10,2015,10,3
2014-03-07,2014-03-11,Second Class,Home Office,Des Moines,Washington,98198,West,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,31.25,2014-03,2014,3,4
2015-03-05,2015-03-07,Second Class,Corporate,Bethlehem,Pennsylvania,18018,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,-7.142857142857142,2015-03,2015,3,2
2015-03-05,2015-03-07,Second Class,Corporate,Bethlehem,Pennsylvania,18018,East,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,2,0.2,-5.4548,-16.25,2015-03,2015,3,2
2016-08-08,2016-08-14,Standard Class,Consumer,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,Xerox 1954,10.56,2,0.0,4.752,44.99999999999999,2016-08,2016,8,6
2017-01-03,2017-01-08,Standard Class,Consumer,Rancho Cucamonga,California,91730,West,Office Supplies,Paper,Xerox 1905,38.88,6,0.0,18.6624,48.00000000000001,2017-01,2017,1,5
2017-10-09,2017-10-11,First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,0.0,16.544,47.0,2017-10,2017,10,2
2017-10-20,2017-10-26,Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 1887,45.528,3,0.2,15.9348,35.0,2017-10,2017,10,6
2014-09-07,2014-09-10,First Class,Home Office,Houston,Texas,77036,Central,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,7.5,2014-09,2014,9,3
2014-09-07,2014-09-10,First Class,Home Office,Houston,Texas,77036,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818,-165.0,2014-09,2014,9,3
2014-09-07,2014-09-10,First Class,Home Office,Houston,Texas,77036,Central,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.3,-22.948,-11.428571428571429,2014-09,2014,9,3
2014-09-07,2014-09-10,First Class,Home Office,Houston,Texas,77036,Central,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,-2.918,-6.25,2014-09,2014,9,3
2014-09-07,2014-09-10,First Class,Home Office,Houston,Texas,77036,Central,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,3,0.2,3.5529,16.25,2014-09,2014,9,3
2017-09-30,2017-10-03,First Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,49.00000000000001,2017-09,2017,9,3
2017-09-30,2017-10-03,First Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,Xerox 1882,167.94,3,0.0,82.2906,49.0,2017-09,2017,9,3
2017-09-30,2017-10-03,First Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.0114,26.0,2017-09,2017,9,3
2017-11-16,2017-11-21,Standard Class,Home Office,Yonkers,New York,10701,East,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,4,0.0,24.1224,46.0,2017-11,2017,11,5
2017-09-11,2017-09-11,Same Day,Consumer,San Francisco,California,94110,West,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0.0,11.6496,36.0,2017-09,2017,9,0
2017-09-11,2017-09-11,Same Day,Consumer,San Francisco,California,94110,West,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0.0,113.848,27.999999999999996,2017-09,2017,9,0
2017-01-16,2017-01-16,Same Day,Corporate,Los Angeles,California,90008,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.0,8.0968,28.999999999999996,2017-01,2017,1,0
2017-01-16,2017-01-16,Same Day,Corporate,Los Angeles,California,90008,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,-3.75,2017-01,2017,1,0
2016-11-26,2016-11-29,First Class,Home Office,Miami,Florida,33142,South,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744,4,0.7,-2.6208,-70.0,2016-11,2016,11,3
2015-11-07,2015-11-09,Second Class,Consumer,Burlington,Vermont,5408,East,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0.0,178.8,25.0,2015-11,2015,11,2
2017-12-14,2017-12-20,Standard Class,Corporate,Fayetteville,Arkansas,72701,South,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0.0,70.312,43.99999999999999,2017-12,2017,12,6
2017-12-14,2017-12-20,Standard Class,Corporate,Fayetteville,Arkansas,72701,South,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025,19.0,2017-12,2017,12,6
2014-09-13,2014-09-17,Standard Class,Home Office,Odessa,Texas,79762,Central,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176,-2.857142857142857,2014-09,2014,9,4
2014-12-07,2014-12-13,Standard Class,Consumer,Virginia Beach,Virginia,23464,South,Office Supplies,Paper,Xerox 1909,105.52,4,0.0,48.5392,46.0,2014-12,2014,12,6
2017-09-07,2017-09-11,Standard Class,Consumer,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1,0.0,1.8872,13.999999999999998,2017-09,2017,9,4
2017-10-07,2017-10-12,Standard Class,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0.0,22.2352,26.0,2017-10,2017,10,5
2015-09-05,2015-09-10,Standard Class,Corporate,Rochester,Minnesota,55901,Central,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,48.0,2015-09,2015,9,5
2015-09-05,2015-09-10,Standard Class,Corporate,Rochester,Minnesota,55901,Central,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148,47.0,2015-09,2015,9,5
2014-03-30,2014-04-04,Standard Class,Corporate,Seattle,Washington,98105,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0.0,0.0,0.0,2014-03,2014,3,5
2014-03-30,2014-04-04,Standard Class,Corporate,Seattle,Washington,98105,West,Office Supplies,Labels,Avery 490,44.4,3,0.0,22.2,50.0,2014-03,2014,3,5
2017-05-05,2017-05-06,First Class,Consumer,Louisville,Colorado,80027,West,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,0.2,7.434,35.0,2017-05,2017,5,1
2017-05-05,2017-05-06,First Class,Consumer,Louisville,Colorado,80027,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,8,0.7,-7.3232,-76.66666666666667,2017-05,2017,5,1
2017-05-05,2017-05-06,First Class,Consumer,Louisville,Colorado,80027,West,Furniture,Bookcases,Bestar Classic Bookcase,89.991,3,0.7,-152.9847,-170.0,2017-05,2017,5,1
2017-04-30,2017-05-05,Standard Class,Home Office,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1919,163.96,4,0.0,80.3404,49.0,2017-04,2017,4,5
2014-09-08,2014-09-15,Standard Class,Consumer,Houston,Texas,77036,Central,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.2664,35.0,2014-09,2014,9,7
2014-09-08,2014-09-15,Standard Class,Consumer,Houston,Texas,77036,Central,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81,-1.4285714285714286,2014-09,2014,9,7
2014-09-08,2014-09-15,Standard Class,Consumer,Houston,Texas,77036,Central,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6,0.2,61.4628,33.75,2014-09,2014,9,7
2017-06-20,2017-06-23,First Class,Consumer,Miami,Florida,33180,South,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464,1,0.2,0.3348,7.499999999999998,2017-06,2017,6,3
2015-12-26,2015-12-30,Standard Class,Consumer,Medina,Ohio,44256,East,Furniture,Tables,KI Adjustable-Height Table,51.588,1,0.4,-15.4764,-30.0,2015-12,2015,12,4
2017-08-15,2017-08-19,Standard Class,Corporate,Roseville,Minnesota,55113,Central,Office Supplies,Labels,Avery 495,50.4,8,0.0,23.184,46.0,2017-08,2017,8,4
2017-03-04,2017-03-09,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Paper,Xerox 1934,89.568,2,0.2,32.4684,36.25000000000001,2017-03,2017,3,5
2017-07-27,2017-07-31,Standard Class,Consumer,Yonkers,New York,10701,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,1,0.0,4.0203,26.999999999999996,2017-07,2017,7,4
2017-07-27,2017-07-31,Standard Class,Consumer,Yonkers,New York,10701,East,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0.0,135.98,25.0,2017-07,2017,7,4
2016-09-23,2016-09-26,First Class,Corporate,San Diego,California,92037,West,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,0.0,1.9176,47.0,2016-09,2016,9,3
2016-09-23,2016-09-26,First Class,Corporate,San Diego,California,92037,West,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694,46.00000000000001,2016-09,2016,9,3
2016-05-30,2016-06-03,Standard Class,Corporate,Springfield,Virginia,22153,South,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,0.0,386.835,17.0,2016-05,2016,5,4
2016-05-30,2016-06-03,Standard Class,Corporate,Springfield,Virginia,22153,South,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,0.0,653.301,33.0,2016-05,2016,5,4
2016-05-30,2016-06-03,Standard Class,Corporate,Springfield,Virginia,22153,South,Office Supplies,Labels,Avery 473,62.1,6,0.0,29.808,48.0,2016-05,2016,5,4
2014-11-16,2014-11-20,Standard Class,Consumer,Decatur,Illinois,62521,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656,-2.857142857142857,2014-11,2014,11,4
2014-09-21,2014-09-23,First Class,Home Office,Garland,Texas,75043,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,-87.5,2014-09,2014,9,2
2016-02-21,2016-02-26,Standard Class,Corporate,Oceanside,New York,11572,East,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0.0,28.959,42.0,2016-02,2016,2,5
2016-02-21,2016-02-26,Standard Class,Corporate,Oceanside,New York,11572,East,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0.0,80.0199,27.0,2016-02,2016,2,5
2016-02-21,2016-02-26,Standard Class,Corporate,Oceanside,New York,11572,East,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,2,0.0,1.999,5.000000000000001,2016-02,2016,2,5
2017-11-19,2017-11-21,First Class,Consumer,Houston,Texas,77095,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.3998,-24.285714285714285,2017-11,2017,11,2
2017-11-19,2017-11-21,First Class,Consumer,Houston,Texas,77095,Central,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,0.2,3.912,30.0,2017-11,2017,11,2
2017-11-19,2017-11-21,First Class,Consumer,Houston,Texas,77095,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,6,0.8,-2287.782,-150.0,2017-11,2017,11,2
2016-08-21,2016-08-27,Standard Class,Home Office,Greenville,North Carolina,27834,South,Office Supplies,Labels,Avery 49,9.216,4,0.2,3.3408,36.25000000000001,2016-08,2016,8,6
2016-08-21,2016-08-27,Standard Class,Home Office,Greenville,North Carolina,27834,South,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.048,2,0.2,3.506,12.5,2016-08,2016,8,6
2017-04-30,2017-05-05,Standard Class,Corporate,San Francisco,California,94110,West,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.0,21.4368,33.00000000000001,2017-04,2017,4,5
2017-04-30,2017-05-05,Standard Class,Corporate,San Francisco,California,94110,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4,0.0,14.9744,49.0,2017-04,2017,4,5
2016-05-02,2016-05-08,Standard Class,Consumer,Greensboro,North Carolina,27405,South,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,9,0.2,11.691,6.25,2016-05,2016,5,6
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.3284,11.25,2017-10,2017,10,3
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.5691,16.249999999999996,2017-10,2017,10,3
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Office Supplies,Paper,Xerox 1996,20.736,4,0.2,7.2576,35.0,2017-10,2017,10,3
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,-21.888,-80.0,2017-10,2017,10,3
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836,-43.333333333333336,2017-10,2017,10,3
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.2476,-76.66666666666667,2017-10,2017,10,3
2017-10-02,2017-10-05,First Class,Home Office,Knoxville,Tennessee,37918,South,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928,30.0,2017-10,2017,10,3
2017-09-18,2017-09-23,Second Class,Consumer,Grand Island,Nebraska,68801,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98,50.0,2017-09,2017,9,5
2015-12-04,2015-12-09,Standard Class,Consumer,Lakewood,California,90712,West,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0.0,6.253,37.00000000000001,2015-12,2015,12,5
